sample_id,filepath,observed_poisoned_label,clean_label_eval_only,is_adversarially_flipped_eval_only,attack_target_eval_only,attack_score_eval_only,attack_gradient_conflict_eval_only,attack_target_plausibility_eval_only,reliability,loss_clean_signal,consistency_clean_signal,proto_clean_signal,grad_clean_signal,teacher_conf
8830,/content/Dataset/BACK/BACK-DQICTYEE.jpg,0,1,1,0,1.0755415,0.81070447,1.0,0.39910507,0.00033535014,0.9871265,0.0062496555,0.99999976,0.2873193
8831,/content/Dataset/DEB/DEB-TKFWYESF.jpg,2,2,0,3,1.017481,0.7907795,1.0,0.6744483,0.4923804,0.9869287,0.41891778,1.0,0.2897248
8832,/content/Dataset/NORM/NORM-SWGAGCWG.jpg,4,6,1,4,1.0181566,0.80783165,0.9858192,0.31621307,0.18086977,0.98525304,0.22343221,8.3454274e-22,0.24469918
8833,/content/Dataset/MUC/MUC-WMQDKITW.jpg,4,4,0,3,1.0173068,0.7919916,1.0,0.7930431,0.6556453,0.98348445,0.6674814,1.0,0.3089811
8834,/content/Dataset/MUS/MUS-QLKHQICR.jpg,5,5,0,0,0.69234806,0.91461915,1.0,0.52535444,0.46230873,0.98711216,0.6644958,1.6757117e-35,0.25097263
8835,/content/Dataset/MUS/MUS-PRHDGMRV.jpg,5,5,0,7,0.9552632,0.7772598,1.0,0.81290394,0.6789448,0.985519,0.712678,1.0,0.30544326
8836,/content/Dataset/BACK/BACK-LGMHNPYL.jpg,1,1,0,3,1.0663202,0.80998,1.0,0.81068325,0.70297515,0.98604167,0.66973454,1.0,0.2963919
8837,/content/Dataset/TUM/TUM-VSEWKEDH.jpg,8,8,0,6,0.98432374,0.788687,1.0,0.6946547,0.4798492,0.9873026,0.53078926,0.9827484,0.26377746
8838,/content/Dataset/BACK/BACK-HWWGMSFY.jpg,1,1,0,8,1.0644708,0.8152129,0.9980488,0.3023324,0.040984143,0.9846064,0.36426663,1.683952e-29,0.27247614
8839,/content/Dataset/MUC/MUC-APTAHKNW.jpg,4,4,0,7,0.99292076,0.79865277,1.0,0.7654838,0.62419426,0.9836087,0.6011763,1.0,0.30208126
8840,/content/Dataset/LYM/LYM-YPPTGHQC.jpg,3,3,0,2,1.0475092,0.80585414,1.0,0.7029017,0.50743407,0.98585635,0.51251423,1.0,0.28456798
8841,/content/Dataset/STR/STR-NCTLMTLF.jpg,7,7,0,5,0.92574584,0.7770939,1.0,0.8128388,0.66532063,0.9862701,0.7308993,0.9999887,0.26844218
8842,/content/Dataset/LYM/LYM-HMCQHPTM.jpg,3,3,0,2,1.0466093,0.8045683,1.0,0.79103607,0.66007906,0.9867088,0.6506664,1.0,0.31340307
8843,/content/Dataset/DEB/DEB-TDIDPWMY.jpg,2,2,0,3,1.0175463,0.7911335,1.0,0.74003106,0.6008276,0.9859376,0.5302155,1.0,0.29506263
8844,/content/Dataset/LYM/LYM-YMLDSEFS.jpg,3,3,0,2,1.0523255,0.8142141,1.0,0.7881167,0.64915705,0.98779255,0.6534129,1.0,0.31110626
8845,/content/Dataset/LYM/LYM-FLYKAFGD.jpg,3,3,0,2,1.0476571,0.8055079,1.0,0.690458,0.4889692,0.9843354,0.48980677,1.0,0.28138533
8846,/content/Dataset/NORM/NORM-TGGWIWFT.jpg,6,6,0,8,0.97301626,0.777369,1.0,0.7267876,0.5392126,0.983403,0.56579125,0.99967384,0.26757464
8847,/content/Dataset/NORM/NORM-WNDWDSIF.jpg,6,6,0,8,0.9770791,0.78725463,1.0,0.574845,0.42112106,0.9843522,0.47493613,0.55924094,0.24949
8848,/content/Dataset/MUS/MUS-QGAHQMMT.jpg,5,5,0,7,0.95670533,0.7787342,1.0,0.80010474,0.6707177,0.9844718,0.6738367,1.0,0.30295402
8849,/content/Dataset/DEB/DEB-QNVMHYAV.jpg,4,2,1,4,1.0380138,0.83114254,0.8915924,0.20444696,0.0005924247,0.98671776,0.027584178,0.0,0.29227033
8850,/content/Dataset/MUS/MUS-RVGRCATC.jpg,5,5,0,7,0.95702296,0.7787265,1.0,0.77208924,0.6383322,0.9843781,0.6071894,1.0,0.29362565
8851,/content/Dataset/NORM/NORM-TWNRNTSM.jpg,6,6,0,8,0.9806335,0.790615,1.0,0.7913998,0.6792576,0.98598576,0.62584996,1.0,0.29199213
8852,/content/Dataset/NORM/NORM-SDNGTIYD.jpg,6,6,0,8,0.9767591,0.82971543,1.0,0.4033398,0.30391282,0.9818401,0.40222943,0.0002246402,0.23970552
8853,/content/Dataset/LYM/LYM-PEDMDRHD.jpg,3,3,0,2,1.0478767,0.8058623,1.0,0.7979499,0.6610578,0.98606515,0.6774667,1.0,0.31361145
8854,/content/Dataset/NORM/NORM-PRLNQQDA.jpg,4,6,1,4,1.0081533,0.8068042,0.9502544,0.2688464,0.08988173,0.9871992,0.15979187,1.2556729e-33,0.2727789
8855,/content/Dataset/BACK/BACK-LTAHLGNS.jpg,0,1,1,0,1.0776331,0.8163402,1.0,0.7170837,0.63611674,0.98301584,0.39135876,1.0,0.31592628
8856,/content/Dataset/MUS/MUS-PLYVLTFD.jpg,5,5,0,7,0.95873725,0.7830609,1.0,0.7232687,0.5590859,0.98399997,0.5231547,1.0,0.2731811
8857,/content/Dataset/STR/STR-VRGRLQLI.jpg,2,7,1,2,0.95921123,0.83461,1.0,0.19193552,0.00033535014,0.95592606,0.0025317427,0.0,0.21531472
8858,/content/Dataset/BACK/BACK-KQRCAYKM.jpg,5,1,1,5,1.0770218,0.82835543,1.0,0.2182537,0.011818244,0.9846964,0.068712145,0.0,0.278816
8859,/content/Dataset/ADI/ADI-ECIATQFS.jpg,3,0,1,3,1.1034973,0.82248783,1.0,0.43957084,0.03843869,0.9875663,0.11441616,1.0,0.3005351
8860,/content/Dataset/MUC/MUC-YYGFYSQY.jpg,4,4,0,3,1.0175625,0.79287815,1.0,0.7962274,0.6689902,0.9783112,0.66567445,1.0,0.31204548
8861,/content/Dataset/DEB/DEB-QMAENFYH.jpg,2,2,0,3,1.0178488,0.7918505,1.0,0.7621634,0.6249998,0.9856358,0.5851453,1.0,0.29631463
8862,/content/Dataset/DEB/DEB-SMNCIINN.jpg,2,2,0,3,1.0185647,0.7970643,1.0,0.5893069,0.24677931,0.95902544,0.44478038,0.99966973,0.27694967
8863,/content/Dataset/DEB/DEB-WASQDMRP.jpg,2,2,0,3,1.0189317,0.7940544,1.0,0.21741007,0.01593724,0.9861676,0.058394067,0.0,0.24442135
8864,/content/Dataset/LYM/LYM-DSMFLGVF.jpg,3,3,0,4,1.0506172,0.8142305,0.97445303,0.7173274,0.5393422,0.9869201,0.5246947,1.0,0.29016644
8865,/content/Dataset/TUM/TUM-TPMNDPYV.jpg,8,8,0,6,0.9472224,0.8650541,1.0,0.22972924,0.034483362,0.98703253,0.081014164,3.9605e-41,0.27171692
8866,/content/Dataset/MUS/MUS-QANTCTPY.jpg,5,5,0,7,0.9541132,0.77592087,1.0,0.7973383,0.66600287,0.98428124,0.6695242,1.0,0.3015508
8867,/content/Dataset/NORM/NORM-NMFGQHHY.jpg,4,6,1,4,1.0157256,0.80976474,0.9691149,0.3351382,0.22354569,0.9867183,0.23821421,3.2894312e-18,0.24624194
8868,/content/Dataset/TUM/TUM-WICLVDRG.jpg,8,8,0,6,0.9845669,0.7870822,1.0,0.7511504,0.584225,0.9872976,0.5968488,1.0,0.2735597
8869,/content/Dataset/STR/STR-VYLLKNKD.jpg,5,7,1,5,0.9290559,0.78401065,1.0,0.53300893,0.19454762,0.9827939,0.27344635,0.9999845,0.26918676
8870,/content/Dataset/MUC/MUC-QRDIKNWT.jpg,6,4,1,6,1.0189536,0.8161833,1.0,0.2345621,0.017855745,0.98514533,0.12513411,1.7892202e-34,0.30593276
8871,/content/Dataset/LYM/LYM-RGRQGRLS.jpg,3,3,0,4,1.0511224,0.81460345,0.975048,0.7182552,0.54204434,0.9872645,0.52434736,1.0,0.29064754
8872,/content/Dataset/ADI/ADI-EATAQELN.jpg,0,0,0,4,1.0859778,0.8246425,1.0,0.7134118,0.51827884,0.985037,0.54002726,1.0,0.30700615
8873,/content/Dataset/NORM/NORM-LHFESPDI.jpg,4,6,1,4,1.0093956,0.80801123,0.9509507,0.46217296,0.45285773,0.98472375,0.3915018,0.04426262,0.26921368
8874,/content/Dataset/MUS/MUS-PISHGEGF.jpg,7,5,1,7,0.9621389,0.78840435,1.0,0.51084805,0.20395216,0.984198,0.17050207,0.9999984,0.26013714
8875,/content/Dataset/TUM/TUM-WFPVLRMD.jpg,6,8,1,6,0.98678005,0.79088026,1.0,0.45437777,0.07529189,0.9885401,0.12127029,1.0,0.27788195
8876,/content/Dataset/MUS/MUS-SNMEVIRF.jpg,5,5,0,7,0.9318938,0.8492951,1.0,0.34696192,0.22353886,0.9741926,0.29553923,2.8146677e-13,0.24599342
8877,/content/Dataset/TUM/TUM-WHFEMQSP.jpg,8,8,0,6,0.98161405,0.78362924,1.0,0.33152187,0.22124791,0.98084843,0.23166162,4.2000327e-08,0.23821777
8878,/content/Dataset/TUM/TUM-WGPPEWEK.jpg,8,8,0,6,0.9857295,0.7887581,1.0,0.78138286,0.64383805,0.98766,0.63403016,1.0,0.2795889
8879,/content/Dataset/ADI/ADI-FMQHAVDN.jpg,3,0,1,3,1.1022696,0.82125366,1.0,0.43023124,0.02532447,0.9828086,0.0992238,1.0,0.30979565
8880,/content/Dataset/MUS/MUS-PYSHIDYE.jpg,5,5,0,0,0.6503157,0.9155766,1.0,0.41344857,0.29808944,0.98690516,0.44694492,0.0,0.2252695
8881,/content/Dataset/MUS/MUS-NQHCAYET.jpg,5,5,0,7,0.90447664,0.8667958,1.0,0.5936939,0.32171515,0.98501855,0.33635974,1.0,0.25996765
8882,/content/Dataset/ADI/ADI-CESEATVV.jpg,0,0,0,2,1.0911343,0.8211361,1.0,0.68865657,0.47122857,0.9856551,0.50638217,1.0,0.30361292
8883,/content/Dataset/LYM/LYM-TACQCAHS.jpg,3,3,0,2,1.0471805,0.80474883,1.0,0.69257474,0.49399808,0.98571664,0.4901285,1.0,0.2822487
8884,/content/Dataset/NORM/NORM-NRSRMEQM.jpg,6,6,0,4,0.996813,0.806212,0.9109551,0.75465965,0.5912093,0.98485756,0.6030837,0.9999698,0.27604902
8885,/content/Dataset/TUM/TUM-SHVAQYVD.jpg,6,8,1,6,0.98912466,0.7962246,1.0,0.5754326,0.32589287,0.98573893,0.2568893,1.0,0.24061166
8886,/content/Dataset/ADI/ADI-DCFWWYFD.jpg,5,0,1,5,1.1022786,0.83495337,1.0,0.22079317,0.013768759,0.9880399,0.073464535,0.0,0.31803215
8887,/content/Dataset/STR/STR-SVLWQTFD.jpg,7,7,0,5,0.9277683,0.7767085,1.0,0.61546236,0.41128322,0.98544353,0.29769826,0.99999994,0.24839923
8888,/content/Dataset/DEB/DEB-QFREWGKI.jpg,7,2,1,7,1.0254308,0.81279826,1.0,0.19642624,0.00033535014,0.98053753,0.00080542953,0.0,0.2734826
8889,/content/Dataset/LYM/LYM-PHLADYPR.jpg,3,3,0,2,1.0493679,0.8083589,1.0,0.78887403,0.6557998,0.9863975,0.6482585,1.0,0.31249705
8890,/content/Dataset/MUC/MUC-WYFLKNAC.jpg,4,4,0,3,1.0172164,0.79185563,1.0,0.7949214,0.6679116,0.9846783,0.6568668,1.0,0.31179443
8891,/content/Dataset/BACK/BACK-LGPIILMK.jpg,1,1,0,3,1.0661893,0.81005996,1.0,0.8077791,0.69437295,0.98618716,0.67004454,0.99999994,0.2961382
8892,/content/Dataset/BACK/BACK-IAGEMFQN.jpg,1,1,0,3,1.065495,0.80888486,1.0,0.8520551,0.6910616,0.9863287,0.85175496,0.9998949,0.29604167
8893,/content/Dataset/STR/STR-PFPWMFFW.jpg,7,7,0,5,0.9245253,0.77395356,1.0,0.8087652,0.70236236,0.9860097,0.6629455,0.99999994,0.27187967
8894,/content/Dataset/MUC/MUC-KQTYVDYN.jpg,4,4,0,7,0.99155563,0.79388654,1.0,0.7654256,0.60625035,0.96540904,0.6406249,1.0,0.2983175
8895,/content/Dataset/BACK/BACK-NVNQKRWT.jpg,1,1,0,3,1.0667074,0.8104619,1.0,0.5382739,0.23142682,0.9852007,0.24128819,0.9995616,0.28385717
8896,/content/Dataset/MUS/MUS-RNHIGNWF.jpg,5,5,0,7,0.95995885,0.78383946,1.0,0.4364988,0.39639416,0.97939306,0.4071985,0.00041286662,0.23663862
8897,/content/Dataset/DEB/DEB-RGVTEVAK.jpg,2,2,0,3,1.017916,0.7915771,1.0,0.74233276,0.60285234,0.98650527,0.53613347,1.0,0.29516622
8898,/content/Dataset/TUM/TUM-VEATPNIE.jpg,6,8,1,6,0.9927124,0.8092595,1.0,0.73641884,0.6199185,0.9863389,0.48871842,1.0,0.28097883
8899,/content/Dataset/MUC/MUC-SGHHMAQS.jpg,4,4,0,6,1.0162544,0.8013841,1.0,0.7816209,0.6583145,0.98400986,0.6176354,1.0,0.3095869
8900,/content/Dataset/BACK/BACK-LNTMSDFE.jpg,1,1,0,5,1.0659809,0.8240111,0.9718397,0.5916775,0.2982591,0.9853277,0.36088553,0.9999994,0.28591508
8901,/content/Dataset/MUS/MUS-QYTQCMHW.jpg,5,5,0,7,0.9580794,0.7806709,1.0,0.7770666,0.6382273,0.9842167,0.62737477,1.0,0.29359654
8902,/content/Dataset/STR/STR-RDNYRNIP.jpg,7,7,0,5,0.92204046,0.7677684,1.0,0.82344586,0.67656416,0.9822639,0.7607854,0.99999636,0.2694586
8903,/content/Dataset/TUM/TUM-VLPTMGQP.jpg,8,8,0,6,0.98499554,0.78925836,1.0,0.46741277,0.41845036,0.98554367,0.4953709,1.8463292e-05,0.2581658
8904,/content/Dataset/BACK/BACK-IWFWAELP.jpg,1,1,0,3,1.0662915,0.8098582,1.0,0.32773966,0.096637785,0.98748237,0.12655121,0.32391062,0.27776673
8905,/content/Dataset/TUM/TUM-SICEIAME.jpg,7,8,1,7,0.9885167,0.8691945,1.0,0.38397712,0.20255975,0.9868074,0.46287885,4.632332e-10,0.23043424
8906,/content/Dataset/BACK/BACK-LTWHAKEM.jpg,1,1,0,3,1.066533,0.8104068,1.0,0.68171155,0.50331527,0.9850004,0.43420458,1.0,0.2911693
8907,/content/Dataset/MUC/MUC-YFFWFPSC.jpg,3,4,1,3,1.0181528,0.7941647,1.0,0.44682837,0.024173962,0.98746216,0.16350023,1.0,0.29083198
8908,/content/Dataset/LYM/LYM-PYSYSHRD.jpg,3,3,0,2,1.0494668,0.8126947,1.0,0.7969237,0.65315485,0.9769668,0.6917046,1.0,0.31194103
8909,/content/Dataset/LYM/LYM-RKQPVFST.jpg,3,3,0,2,1.0471625,0.80456764,1.0,0.71689653,0.54010135,0.9871665,0.52171105,1.0,0.29030147
8910,/content/Dataset/LYM/LYM-RRLGRHRF.jpg,4,3,1,4,1.0556533,0.81471837,0.9897984,0.48511285,0.11767353,0.9823434,0.18983372,1.0,0.27976027
8911,/content/Dataset/BACK/BACK-HCYDLYYF.jpg,0,1,1,0,1.0779856,0.8365474,1.0,0.766364,0.71024734,0.98557407,0.48265037,1.0,0.322291
8912,/content/Dataset/STR/STR-YNVAHNDF.jpg,7,7,0,5,0.92067075,0.767885,1.0,0.71682024,0.48924592,0.98207605,0.6035382,0.9914218,0.25428575
8913,/content/Dataset/DEB/DEB-QDICECSC.jpg,2,2,0,3,1.018495,0.79286504,1.0,0.61596847,0.3657258,0.9913064,0.35881266,1.0,0.28353104
8914,/content/Dataset/TUM/TUM-YREDCCNH.jpg,8,8,0,6,0.9838609,0.7862656,1.0,0.7295363,0.56433636,0.9874599,0.5381063,1.0,0.27164036
8915,/content/Dataset/DEB/DEB-TVQAMMHP.jpg,5,2,1,5,1.050331,0.8404819,1.0,0.2689603,0.068494424,0.95249987,0.21794908,0.0,0.2301804
8916,/content/Dataset/MUS/MUS-SYYGATHQ.jpg,5,5,0,7,0.9610329,0.786145,1.0,0.6618613,0.4510792,0.9839548,0.42877036,1.0,0.24850576
8917,/content/Dataset/MUC/MUC-TKQWMLHT.jpg,6,4,1,6,1.0200667,0.8131809,1.0,0.2754818,0.07079488,0.9835188,0.21599932,1.037875e-20,0.2765242
8918,/content/Dataset/STR/STR-PTVWNPTM.jpg,7,7,0,5,0.9261681,0.7731322,1.0,0.79077697,0.67055494,0.9848337,0.63646406,0.9999999,0.26891267
8919,/content/Dataset/MUS/MUS-QNQIHSQL.jpg,5,5,0,7,0.9567807,0.7807367,1.0,0.768297,0.61632043,0.9826024,0.62425745,0.9999998,0.28765228
8920,/content/Dataset/DEB/DEB-YRPSGELT.jpg,2,2,0,3,1.0171725,0.7906482,1.0,0.7304152,0.5829347,0.9845489,0.5179132,1.0,0.2941558
8921,/content/Dataset/STR/STR-PRVYFPHV.jpg,2,7,1,2,0.97939914,0.7995919,0.94412655,0.19707307,0.00033535014,0.9843593,0.00033535014,0.0,0.26003203
8922,/content/Dataset/NORM/NORM-YEACSLGW.jpg,6,6,0,4,0.9985987,0.8046582,0.9230443,0.76967233,0.60603344,0.99047244,0.6378735,0.9999888,0.278568
8923,/content/Dataset/TUM/TUM-RWQLTSIE.jpg,8,8,0,6,0.9844736,0.78688824,1.0,0.76157707,0.6189289,0.9878518,0.58952636,1.0,0.27701062
8924,/content/Dataset/MUC/MUC-ARWIDFHG.jpg,6,4,1,6,1.0196284,0.81760657,1.0,0.24172881,0.019970171,0.9904658,0.14658438,1.5389189e-27,0.2909117
8925,/content/Dataset/MUC/MUC-RFSQNQDH.jpg,4,4,0,7,0.9970372,0.8046341,1.0,0.7917507,0.65268373,0.99063885,0.6607347,1.0,0.3083129
8926,/content/Dataset/LYM/LYM-VMRLKGCT.jpg,3,3,0,2,1.0466423,0.8042989,1.0,0.7403653,0.58245134,0.986673,0.55669105,1.0,0.2980087
8927,/content/Dataset/DEB/DEB-TMWPSLYI.jpg,3,2,1,3,1.019294,0.79393315,1.0,0.21473037,0.0021575042,0.98685825,0.066414386,0.0,0.29844862
8928,/content/Dataset/BACK/BACK-PDWRKVVI.jpg,1,1,0,0,1.0749385,0.8100208,1.0,0.59785557,0.34726897,0.9863037,0.3162064,0.9999954,0.28726375
8929,/content/Dataset/NORM/NORM-MEDYVIVE.jpg,6,6,0,8,0.98068464,0.7903858,1.0,0.78176993,0.6726184,0.98618156,0.59646887,1.0,0.2906921
8930,/content/Dataset/LYM/LYM-RLCVFQDD.jpg,4,3,1,4,1.0588657,0.81545734,1.0,0.47522235,0.09652519,0.9871144,0.17606257,1.0,0.285261
8931,/content/Dataset/MUC/MUC-WCNHEWRG.jpg,4,4,0,7,0.9931163,0.79498816,1.0,0.7680417,0.6452345,0.98219806,0.58308005,1.0,0.30665007
8932,/content/Dataset/NORM/NORM-WPWNICEC.jpg,6,6,0,4,1.0007534,0.8068336,0.9229315,0.799107,0.65993476,0.9857784,0.6838967,0.9999998,0.28826094
8933,/content/Dataset/MUC/MUC-YDWQRDRS.jpg,0,4,1,0,1.0329192,0.82112896,1.0,0.6154841,0.30613706,0.96827364,0.4652133,0.9918903,0.29127604
8934,/content/Dataset/TUM/TUM-VWKNRSEM.jpg,8,8,0,6,0.981657,0.7952721,1.0,0.6823321,0.4749878,0.98716503,0.47461352,1.0,0.26333305
8935,/content/Dataset/BACK/BACK-KNGMNYLK.jpg,1,1,0,5,1.0626652,0.8247904,0.96357065,0.76410866,0.55481714,0.98542917,0.69134766,0.9999992,0.29243454
8936,/content/Dataset/LYM/LYM-QPVWAVIT.jpg,3,3,0,2,1.0485909,0.8069671,1.0,0.7763714,0.64219034,0.98685175,0.6169379,1.0,0.3096671
8937,/content/Dataset/ADI/ADI-INRIYHEC.jpg,0,0,0,5,1.0981071,0.83094245,0.9951291,0.7286918,0.5333554,0.9874237,0.5781309,1.0,0.3081036
8938,/content/Dataset/DEB/DEB-WMECMVVW.jpg,7,2,1,7,1.0267179,0.8152161,1.0,0.19819587,0.00033535014,0.98698515,0.0027258396,0.0,0.28667918
8939,/content/Dataset/STR/STR-YATEGHDR.jpg,7,7,0,5,0.9247722,0.8248114,1.0,0.66539866,0.48196205,0.9845928,0.3991784,0.9999939,0.2537361
8940,/content/Dataset/MUC/MUC-WNGRSIHS.jpg,4,4,0,7,0.9922188,0.81258243,1.0,0.3233178,0.11510997,0.9862917,0.34308386,7.5456615e-18,0.19824
8941,/content/Dataset/BACK/BACK-MDILVELT.jpg,0,1,1,0,1.0768397,0.81439257,1.0,0.57645994,0.36293072,0.98121214,0.21276714,1.0,0.29570183
8942,/content/Dataset/STR/STR-YCPTYFTG.jpg,5,7,1,5,0.93139404,0.7900619,1.0,0.58115524,0.2921614,0.98597866,0.32681215,1.0,0.2637866
8943,/content/Dataset/NORM/NORM-PHHRVNWN.jpg,4,6,1,4,1.0038078,0.8061442,0.9366648,0.32894772,0.21114828,0.9871392,0.23047188,1.4916476e-19,0.24857467
8944,/content/Dataset/DEB/DEB-YFLTGGAH.jpg,3,2,1,3,1.0192645,0.7940759,1.0,0.21856369,0.004233087,0.9872808,0.078503765,0.0,0.29658756
8945,/content/Dataset/ADI/ADI-HHNAQEFV.jpg,0,0,0,2,1.0917805,0.8215118,1.0,0.76418746,0.61323357,0.979655,0.6144988,1.0,0.31411168
8946,/content/Dataset/ADI/ADI-GWMGMMED.jpg,0,0,0,4,1.0848005,0.8232455,1.0,0.71242386,0.5209476,0.9850104,0.5323606,1.0,0.3071999
8947,/content/Dataset/LYM/LYM-QYRDATFY.jpg,3,3,0,4,1.0507296,0.8145299,0.97397745,0.67613137,0.46127486,0.9856236,0.4702418,1.0,0.27666625
8948,/content/Dataset/DEB/DEB-PDQQSMGV.jpg,3,2,1,3,1.0204041,0.79577875,1.0,0.25719044,0.051255185,0.96623373,0.18401748,0.0,0.24914178
8949,/content/Dataset/LYM/LYM-QMNMCWPL.jpg,3,3,0,2,1.0507395,0.8111853,1.0,0.76938206,0.61248475,0.98743075,0.63010496,1.0,0.30373132
8950,/content/Dataset/NORM/NORM-WAKTYCYR.jpg,6,6,0,8,0.9742091,0.77983975,1.0,0.68169117,0.47774854,0.98315185,0.5118726,0.9494033,0.25804856
8951,/content/Dataset/MUS/MUS-PRALAMGP.jpg,7,5,1,7,0.9662794,0.81610507,1.0,0.7076001,0.55109113,0.9842711,0.4714561,1.0,0.2590105
8952,/content/Dataset/MUS/MUS-QRCLIPFW.jpg,5,5,0,7,0.9606504,0.78523207,1.0,0.7680836,0.6333108,0.98116106,0.6007705,1.0,0.29223925
8953,/content/Dataset/TUM/TUM-YIREGSEC.jpg,8,8,0,6,0.9856021,0.79148036,1.0,0.31030276,0.1645345,0.98667717,0.221521,8.7949936e-10,0.23892282
8954,/content/Dataset/LYM/LYM-TKDMHFYD.jpg,5,3,1,5,1.0583344,0.821201,0.94793737,0.20712541,0.0031242038,0.9852126,0.03595765,0.0,0.31089538
8955,/content/Dataset/STR/STR-WCVCVPTQ.jpg,5,7,1,5,0.9278941,0.7779839,1.0,0.3414439,0.21178323,0.9844317,0.27460212,0.008914411,0.26162052
8956,/content/Dataset/STR/STR-MVGSPHYT.jpg,7,7,0,5,0.9208111,0.7646749,1.0,0.42695564,0.16170996,0.98850006,0.6906285,0.0,0.22577654
8957,/content/Dataset/DEB/DEB-TRRYHRQC.jpg,2,2,0,3,1.017882,0.7921,1.0,0.75429,0.57946515,0.987165,0.6161768,1.0,0.29398167
8958,/content/Dataset/DEB/DEB-SVKLRAQK.jpg,2,2,0,3,1.0178647,0.7921152,1.0,0.73628175,0.5958332,0.98675215,0.52155876,1.0,0.29480794
8959,/content/Dataset/ADI/ADI-AVDYCRFR.jpg,0,0,0,2,1.0911038,0.82106024,1.0,0.6026215,0.29670748,0.9884071,0.40436998,1.0,0.29050735
8960,/content/Dataset/MUC/MUC-SVMDCNSC.jpg,8,4,1,8,1.0310439,0.85237384,1.0,0.19790336,0.00033535014,0.98552096,0.0027271935,0.0,0.2857334
8961,/content/Dataset/DEB/DEB-RDIGGTAQ.jpg,8,2,1,8,1.0379946,0.8176019,0.96474767,0.19056572,0.00033535014,0.9479277,0.003451188,0.0,0.24756218
8962,/content/Dataset/TUM/TUM-YRAYHKKP.jpg,6,8,1,6,0.98979795,0.79784894,1.0,0.54117566,0.2564921,0.9868486,0.2161348,1.0,0.24986131
8963,/content/Dataset/MUS/MUS-NQNEHYQK.jpg,4,5,1,4,1.0188439,0.8638964,1.0,0.23252682,0.022956533,0.973664,0.11903694,2.7432362e-35,0.25064373
8964,/content/Dataset/DEB/DEB-QIKGHPTF.jpg,3,2,1,3,1.0208015,0.7972486,1.0,0.32701564,0.1677634,0.980357,0.2889082,1.730832e-28,0.22198115
8965,/content/Dataset/MUS/MUS-STTSCCAT.jpg,5,5,0,7,0.9557689,0.7779959,1.0,0.79848385,0.66785914,0.98561263,0.6704426,1.0,0.30210128
8966,/content/Dataset/MUC/MUC-YWKNCFQQ.jpg,3,4,1,3,1.0178903,0.79358315,1.0,0.4339608,0.0110011585,0.9842242,0.13306226,1.0,0.3058815
8967,/content/Dataset/STR/STR-SATMRCMV.jpg,7,7,0,5,0.92303544,0.77219266,1.0,0.5107824,0.38620216,0.97497076,0.7223891,0.00010092334,0.24647795
8968,/content/Dataset/TUM/TUM-RPQTEMTF.jpg,6,8,1,6,0.9906214,0.8075926,1.0,0.5093392,0.18350038,0.987462,0.19048677,1.0,0.2605512
8969,/content/Dataset/NORM/NORM-YYGIDSKQ.jpg,6,6,0,8,0.9741556,0.7792318,1.0,0.75763345,0.59175026,0.9846745,0.614349,0.9999935,0.27614
8970,/content/Dataset/ADI/ADI-FHYPGGDF.jpg,3,0,1,3,1.1026242,0.82153916,1.0,0.4393378,0.038764227,0.9850563,0.115036085,1.0,0.30167243
8971,/content/Dataset/ADI/ADI-HEMLMVGN.jpg,5,0,1,5,1.1023782,0.8370635,1.0,0.2400375,0.03485617,0.9882727,0.12073322,0.0,0.3133471
8972,/content/Dataset/DEB/DEB-NQVAELHS.jpg,2,2,0,3,1.0188143,0.79327387,1.0,0.78196084,0.64873,0.98619515,0.63066536,1.0,0.2975809
8973,/content/Dataset/LYM/LYM-TQTATDLN.jpg,3,3,0,2,1.0498103,0.82558304,1.0,0.480947,0.43676883,0.986557,0.50659394,0.02058993,0.27252406
8974,/content/Dataset/MUS/MUS-APFAWFGD.jpg,4,5,1,4,1.0138171,0.8317176,0.8729078,0.21865442,0.005404935,0.99061793,0.074556425,1.337e-42,0.255695
8975,/content/Dataset/NORM/NORM-TETCENNT.jpg,6,6,0,8,0.9720582,0.77633554,1.0,0.7656804,0.60710824,0.9849808,0.6247886,0.99999595,0.27875274
8976,/content/Dataset/NORM/NORM-RKLHIYSY.jpg,6,6,0,8,0.97829723,0.78543985,1.0,0.8040791,0.6743871,0.98506904,0.68411946,1.0,0.29103652
8977,/content/Dataset/MUC/MUC-HRWTTFNR.jpg,4,4,0,3,1.0169922,0.79221225,1.0,0.779251,0.62389135,0.98532104,0.6552993,1.0,0.30201674
8978,/content/Dataset/ADI/ADI-FPFIRTGG.jpg,3,0,1,3,1.1024743,0.82133466,1.0,0.44648108,0.051113244,0.98538435,0.12605827,1.0,0.29616508
8979,/content/Dataset/TUM/TUM-VQWDAVNE.jpg,8,8,0,6,0.9807632,0.7860975,1.0,0.44522995,0.3107345,0.9842179,0.5585172,1.079326e-13,0.24792875
8980,/content/Dataset/LYM/LYM-PLVNCKKQ.jpg,3,3,0,2,1.047924,0.80603373,1.0,0.7705286,0.6337009,0.9870637,0.6052822,1.0,0.3079389
8981,/content/Dataset/MUC/MUC-TFDKVNVG.jpg,4,4,0,3,1.017264,0.7921174,1.0,0.7877196,0.65449524,0.9846375,0.64687514,1.0,0.30872113
